,Solar,startTime,endTime,totalRenewable,total,percentRenewable
2378,0.0,202004090200,202004090300,0.0,6387.0,0
2379,0.0,202004090300,202004090400,0.0,7524.0,0
2380,23.0,202004090400,202004090500,23.0,7838.0,0
2381,239.0,202004090500,202004090600,239.0,8235.0,3
2382,659.0,202004090600,202004090700,659.0,8529.0,8
2383,1085.0,202004090700,202004090800,1085.0,8603.0,13
2384,1396.0,202004090800,202004090900,1396.0,8258.0,17
2385,1577.0,202004090900,202004091000,1577.0,8048.0,20
2386,1594.0,202004091000,202004091100,1594.0,7275.0,22
2387,1479.0,202004091100,202004091200,1479.0,6672.0,22
2388,1280.0,202004091200,202004091300,1280.0,6310.0,20
2389,1141.0,202004091300,202004091400,1141.0,6607.0,17
2390,836.0,202004091400,202004091500,836.0,6574.0,13
2391,487.0,202004091500,202004091600,487.0,7410.0,7
2392,167.0,202004091600,202004091700,167.0,7802.0,2
2393,15.0,202004091700,202004091800,15.0,8087.0,0
2394,0.0,202004091800,202004091900,0.0,8191.0,0
2395,0.0,202004091900,202004092000,0.0,8073.0,0
2396,0.0,202004092000,202004092100,0.0,7698.0,0
2397,0.0,202004092100,202004092200,0.0,7608.0,0
2398,0.0,202004092200,202004092300,0.0,5962.0,0
2399,0.0,202004092300,202004100000,0.0,5823.0,0
2400,0.0,202004100000,202004100100,0.0,5691.0,0
2401,0.0,202004100100,202004100200,0.0,5702.0,0
2402,0.0,202004100200,202004100300,0.0,5870.0,0
2403,0.0,202004100300,202004100400,0.0,5900.0,0
2404,23.0,202004100400,202004100500,23.0,5926.0,0
2405,205.0,202004100500,202004100600,205.0,6189.0,3
2406,549.0,202004100600,202004100700,549.0,6522.0,8
2407,900.0,202004100700,202004100800,900.0,6582.0,14
2408,1167.0,202004100800,202004100900,1167.0,6768.0,17
2409,1281.0,202004100900,202004101000,1281.0,6863.0,19
2410,1320.0,202004101000,202004101100,1320.0,6748.0,20
2411,1326.0,202004101100,202004101200,1326.0,6063.0,22
2412,1240.0,202004101200,202004101300,1240.0,5933.0,21
2413,1146.0,202004101300,202004101400,1146.0,5875.0,20
2414,828.0,202004101400,202004101500,828.0,6246.0,13
2415,492.0,202004101500,202004101600,492.0,6595.0,7
2416,181.0,202004101600,202004101700,181.0,6896.0,3
2417,25.0,202004101700,202004101800,25.0,7044.0,0
2418,0.0,202004101800,202004101900,0.0,7139.0,0
2419,0.0,202004101900,202004102000,0.0,6941.0,0
2420,0.0,202004102000,202004102100,0.0,6933.0,0
2421,0.0,202004102100,202004102200,0.0,6738.0,0
2422,0.0,202004102200,202004102300,0.0,5831.0,0
2423,0.0,202004102300,202004110000,0.0,5416.0,0
2424,0.0,202004110000,202004110100,0.0,5412.0,0
2425,0.0,202004110100,202004110200,0.0,5413.0,0
2426,0.0,202004110200,202004110300,0.0,5444.0,0
2427,0.0,202004110300,202004110400,0.0,5498.0,0
2428,27.0,202004110400,202004110500,27.0,5650.0,0
2429,231.0,202004110500,202004110600,231.0,5846.0,4
2430,618.0,202004110600,202004110700,618.0,6228.0,10
2431,955.0,202004110700,202004110800,955.0,6572.0,15
2432,1254.0,202004110800,202004110900,1254.0,6751.0,19
2433,1411.0,202004110900,202004111000,1411.0,6818.0,21
2434,1480.0,202004111000,202004111100,1480.0,5739.0,26
2435,1482.0,202004111100,202004111200,1482.0,5730.0,26
2436,1444.0,202004111200,202004111300,1444.0,5686.0,25
2437,1260.0,202004111300,202004111400,1260.0,5500.0,23
2438,933.0,202004111400,202004111500,933.0,5612.0,17
2439,542.0,202004111500,202004111600,542.0,6007.0,9
2440,200.0,202004111600,202004111700,200.0,6145.0,3
2441,24.0,202004111700,202004111800,24.0,6300.0,0
2442,0.0,202004111800,202004111900,0.0,6370.0,0
2443,0.0,202004111900,202004112000,0.0,6123.0,0
2444,0.0,202004112000,202004112100,0.0,6113.0,0
2445,0.0,202004112100,202004112200,0.0,5927.0,0
2446,0.0,202004112200,202004112300,0.0,5600.0,0
2447,0.0,202004112300,202004120000,0.0,5412.0,0
2448,0.0,202004120000,202004120100,0.0,5358.0,0
2449,0.0,202004120100,202004120200,0.0,5359.0,0
2450,0.0,202004120200,202004120300,0.0,5365.0,0
2451,0.0,202004120300,202004120400,0.0,5398.0,0
2452,30.0,202004120400,202004120500,30.0,5458.0,1
2453,252.0,202004120500,202004120600,252.0,5682.0,4
2454,665.0,202004120600,202004120700,665.0,6081.0,11
2455,1090.0,202004120700,202004120800,1090.0,6470.0,17
2456,1399.0,202004120800,202004120900,1399.0,6768.0,21
2457,1590.0,202004120900,202004121000,1590.0,6180.0,26
2458,1621.0,202004121000,202004121100,1621.0,5882.0,28
2459,1556.0,202004121100,202004121200,1556.0,5749.0,27
2460,1386.0,202004121200,202004121300,1386.0,5533.0,25
2461,1203.0,202004121300,202004121400,1203.0,5342.0,23
2462,883.0,202004121400,202004121500,883.0,5810.0,15
2463,507.0,202004121500,202004121600,507.0,5865.0,9
2464,177.0,202004121600,202004121700,177.0,5845.0,3
2465,20.0,202004121700,202004121800,20.0,6188.0,0
2466,0.0,202004121800,202004121900,0.0,6305.0,0
2467,0.0,202004121900,202004122000,0.0,6072.0,0
2468,0.0,202004122000,202004122100,0.0,6005.0,0
2469,0.0,202004122100,202004122200,0.0,5516.0,0
2470,0.0,202004122200,202004122300,0.0,5352.0,0
2471,0.0,202004122300,202004130000,0.0,5357.0,0
2472,0.0,202004130000,202004130100,0.0,5257.0,0
2473,0.0,202004130100,202004130200,0.0,5243.0,0
2474,0.0,202004130200,202004130300,0.0,5232.0,0
2475,0.0,202004130300,202004130400,0.0,5187.0,0
2476,28.0,202004130400,202004130500,28.0,5183.0,1
2477,206.0,202004130500,202004130600,206.0,5435.0,4
2478,545.0,202004130600,202004130700,545.0,5692.0,10
2479,829.0,202004130700,202004130800,829.0,5995.0,14
2480,1036.0,202004130800,202004130900,1036.0,5964.0,17
2481,1155.0,202004130900,202004131000,1155.0,5707.0,20
2482,1146.0,202004131000,202004131100,1146.0,5271.0,22
2483,1034.0,202004131100,202004131200,1034.0,5148.0,20
2484,753.0,202004131200,202004131300,753.0,4892.0,15
2485,476.0,202004131300,202004131400,476.0,4625.0,10
2486,342.0,202004131400,202004131500,342.0,4843.0,7
2487,184.0,202004131500,202004131600,184.0,5425.0,3
2488,71.0,202004131600,202004131700,71.0,5563.0,1
2489,12.0,202004131700,202004131800,12.0,5528.0,0
2490,0.0,202004131800,202004131900,0.0,5449.0,0
2491,0.0,202004131900,202004132000,0.0,5449.0,0
2492,0.0,202004132000,202004132100,0.0,5435.0,0
2493,0.0,202004132100,202004132200,0.0,5460.0,0
2494,0.0,202004132200,202004132300,0.0,5578.0,0
2495,0.0,202004132300,202004140000,0.0,5588.0,0
2496,0.0,202004140000,202004140100,0.0,5591.0,0
2497,0.0,202004140100,202004140200,0.0,5597.0,0
2498,0.0,202004140200,202004140300,0.0,5707.0,0
2499,0.0,202004140300,202004140400,0.0,6050.0,0
2500,36.0,202004140400,202004140500,36.0,6739.0,1
2501,231.0,202004140500,202004140600,231.0,7411.0,3
2502,523.0,202004140600,202004140700,523.0,7589.0,7
2503,844.0,202004140700,202004140800,844.0,7542.0,11
2504,1059.0,202004140800,202004140900,1059.0,7623.0,14
2505,1148.0,202004140900,202004141000,1148.0,7158.0,16
2506,1123.0,202004141000,202004141100,1123.0,6908.0,16
2507,1021.0,202004141100,202004141200,1021.0,6612.0,15
2508,955.0,202004141200,202004141300,955.0,6548.0,15
2509,784.0,202004141300,202004141400,784.0,6379.0,12
2510,586.0,202004141400,202004141500,586.0,6270.0,9
2511,372.0,202004141500,202004141600,372.0,6413.0,6
2512,152.0,202004141600,202004141700,152.0,7120.0,2
2513,25.0,202004141700,202004141800,25.0,7358.0,0
2514,0.0,202004141800,202004141900,0.0,7325.0,0
2515,0.0,202004141900,202004142000,0.0,7247.0,0
2516,0.0,202004142000,202004142100,0.0,6545.0,0
2517,0.0,202004142100,202004142200,0.0,5842.0,0
2518,0.0,202004142200,202004142300,0.0,5609.0,0
2519,0.0,202004142300,202004150000,0.0,5658.0,0
2520,0.0,202004150000,202004150100,0.0,4557.0,0
2521,0.0,202004150100,202004150200,0.0,4565.0,0
2522,0.0,202004150200,202004150300,0.0,4937.0,0
2523,0.0,202004150300,202004150400,0.0,6514.0,0
2524,42.0,202004150400,202004150500,42.0,6962.0,1
2525,246.0,202004150500,202004150600,246.0,7307.0,3
2526,569.0,202004150600,202004150700,569.0,7507.0,8
2527,880.0,202004150700,202004150800,880.0,7503.0,12
2528,1117.0,202004150800,202004150900,1117.0,6911.0,16
2529,1280.0,202004150900,202004151000,1280.0,6224.0,21
2530,1423.0,202004151000,202004151100,1423.0,6287.0,23
2531,1495.0,202004151100,202004151200,1495.0,5970.0,25
2532,1445.0,202004151200,202004151300,1445.0,5902.0,24
2533,1186.0,202004151300,202004151400,1186.0,5628.0,21
2534,907.0,202004151400,202004151500,907.0,5308.0,17
2535,511.0,202004151500,202004151600,511.0,6435.0,8
2536,200.0,202004151600,202004151700,200.0,6926.0,3
2537,29.0,202004151700,202004151800,29.0,7148.0,0
2538,0.0,202004151800,202004151900,0.0,7352.0,0
2539,0.0,202004151900,202004152000,0.0,7160.0,0
2540,0.0,202004152000,202004152100,0.0,6769.0,0
2541,0.0,202004152100,202004152200,0.0,5965.0,0
2542,0.0,202004152200,202004152300,0.0,5944.0,0
2543,0.0,202004152300,202004160000,0.0,5870.0,0
2544,0.0,202004160000,202004160100,0.0,5050.0,0
2545,0.0,202004160100,202004160200,0.0,5080.0,0
2546,0.0,202004160200,202004160300,0.0,5507.0,0
2547,0.0,202004160300,202004160400,0.0,6341.0,0
2548,47.0,202004160400,202004160500,47.0,7091.0,1
2549,261.0,202004160500,202004160600,261.0,7815.0,3
2550,598.0,202004160600,202004160700,598.0,7977.0,7
2551,946.0,202004160700,202004160800,946.0,7856.0,12
2552,1247.0,202004160800,202004160900,1247.0,8003.0,16
2553,1430.0,202004160900,202004161000,1430.0,7015.0,20
2554,1535.0,202004161000,202004161100,1535.0,6212.0,25
2555,1555.0,202004161100,202004161200,1555.0,6193.0,25
2556,1454.0,202004161200,202004161300,1454.0,6087.0,24
2557,1244.0,202004161300,202004161400,1244.0,5908.0,21
2558,975.0,202004161400,202004161500,975.0,6906.0,14
2559,584.0,202004161500,202004161600,584.0,6879.0,8
2560,228.0,202004161600,202004161700,228.0,7584.0,3
2561,38.0,202004161700,202004161800,38.0,7699.0,0
2562,0.0,202004161800,202004161900,0.0,7958.0,0
2563,0.0,202004161900,202004162000,0.0,7553.0,0
2564,0.0,202004162000,202004162100,0.0,7277.0,0
2565,0.0,202004162100,202004162200,0.0,7102.0,0
2566,0.0,202004162200,202004162300,0.0,6590.0,0
2567,0.0,202004162300,202004170000,0.0,6124.0,0
2568,0.0,202004170000,202004170100,0.0,5463.0,0
2569,0.0,202004170100,202004170200,0.0,5341.0,0
2570,0.0,202004170200,202004170300,0.0,5488.0,0
2571,0.0,202004170300,202004170400,0.0,6590.0,0
2572,44.0,202004170400,202004170500,44.0,6947.0,1
2573,265.0,202004170500,202004170600,265.0,7905.0,3
2574,636.0,202004170600,202004170700,636.0,8147.0,8
2575,995.0,202004170700,202004170800,995.0,7888.0,13
2576,1260.0,202004170800,202004170900,1260.0,7817.0,16
2577,1424.0,202004170900,202004171000,1424.0,7355.0,19
2578,1459.0,202004171000,202004171100,1459.0,6514.0,22
2579,1404.0,202004171100,202004171200,1404.0,5896.0,24
2580,1251.0,202004171200,202004171300,1251.0,5729.0,22
2581,1038.0,202004171300,202004171400,1038.0,5584.0,19
2582,757.0,202004171400,202004171500,757.0,6613.0,11
2583,451.0,202004171500,202004171600,451.0,7014.0,6
2584,172.0,202004171600,202004171700,172.0,7202.0,2
2585,26.0,202004171700,202004171800,26.0,7213.0,0
2586,0.0,202004171800,202004171900,0.0,7332.0,0
2587,0.0,202004171900,202004172000,0.0,7075.0,0
2588,0.0,202004172000,202004172100,0.0,6756.0,0
2589,0.0,202004172100,202004172200,0.0,5894.0,0
2590,0.0,202004172200,202004172300,0.0,5536.0,0
2591,0.0,202004172300,202004180000,0.0,5434.0,0
2592,0.0,202004180000,202004180100,0.0,5420.0,0
2593,0.0,202004180100,202004180200,0.0,5401.0,0
2594,0.0,202004180200,202004180300,0.0,5418.0,0
2595,0.0,202004180300,202004180400,0.0,5425.0,0
2596,45.0,202004180400,202004180500,45.0,5470.0,1
2597,256.0,202004180500,202004180600,256.0,5742.0,4
2598,587.0,202004180600,202004180700,587.0,6071.0,10
2599,909.0,202004180700,202004180800,909.0,6403.0,14
2600,1184.0,202004180800,202004180900,1184.0,6560.0,18
2601,1393.0,202004180900,202004181000,1393.0,6426.0,22
2602,1507.0,202004181000,202004181100,1507.0,6312.0,24
2603,1467.0,202004181100,202004181200,1467.0,5711.0,26
2604,1279.0,202004181200,202004181300,1279.0,5532.0,23
2605,975.0,202004181300,202004181400,975.0,5227.0,19
2606,676.0,202004181400,202004181500,676.0,5010.0,13
2607,368.0,202004181500,202004181600,368.0,5803.0,6
2608,144.0,202004181600,202004181700,144.0,5983.0,2
2609,26.0,202004181700,202004181800,26.0,6021.0,0
2610,0.0,202004181800,202004181900,0.0,6011.0,0
2611,0.0,202004181900,202004182000,0.0,5701.0,0
2612,0.0,202004182000,202004182100,0.0,5442.0,0
2613,0.0,202004182100,202004182200,0.0,5413.0,0
2614,0.0,202004182200,202004182300,0.0,5152.0,0
2615,0.0,202004182300,202004190000,0.0,5140.0,0
2616,0.0,202004190000,202004190100,0.0,5142.0,0
2617,0.0,202004190100,202004190200,0.0,5149.0,0
2618,0.0,202004190200,202004190300,0.0,5155.0,0
2619,0.0,202004190300,202004190400,0.0,5174.0,0
2620,12.0,202004190400,202004190500,12.0,5224.0,0
2621,68.0,202004190500,202004190600,68.0,5272.0,1
2622,164.0,202004190600,202004190700,164.0,5442.0,3
2623,281.0,202004190700,202004190800,281.0,5604.0,5
2624,442.0,202004190800,202004190900,442.0,5551.0,8
2625,612.0,202004190900,202004191000,612.0,5244.0,12
2626,695.0,202004191000,202004191100,695.0,4994.0,14
2627,752.0,202004191100,202004191200,752.0,4896.0,15
2628,724.0,202004191200,202004191300,724.0,4867.0,15
2629,743.0,202004191300,202004191400,743.0,4854.0,15
2630,630.0,202004191400,202004191500,630.0,5513.0,11
2631,408.0,202004191500,202004191600,408.0,5683.0,7
2632,168.0,202004191600,202004191700,168.0,5424.0,3
2633,26.0,202004191700,202004191800,26.0,5440.0,0
2634,0.0,202004191800,202004191900,0.0,5769.0,0
2635,0.0,202004191900,202004192000,0.0,5439.0,0
2636,0.0,202004192000,202004192100,0.0,5336.0,0
2637,0.0,202004192100,202004192200,0.0,5275.0,0
2638,0.0,202004192200,202004192300,0.0,5035.0,0
2639,0.0,202004192300,202004200000,0.0,5026.0,0
2640,0.0,202004200000,202004200100,0.0,5039.0,0
2641,0.0,202004200100,202004200200,0.0,5039.0,0
2642,0.0,202004200200,202004200300,0.0,5040.0,0
2643,0.0,202004200300,202004200400,0.0,5064.0,0
2644,57.0,202004200400,202004200500,57.0,5159.0,1
2645,320.0,202004200500,202004200600,320.0,5613.0,6
2646,745.0,202004200600,202004200700,745.0,5949.0,13
2647,1160.0,202004200700,202004200800,1160.0,6174.0,19
2648,1452.0,202004200800,202004200900,1452.0,6448.0,23
2649,1636.0,202004200900,202004201000,1636.0,6638.0,25
2650,1719.0,202004201000,202004201100,1719.0,6131.0,28
2651,1702.0,202004201100,202004201200,1702.0,6097.0,28
2652,1570.0,202004201200,202004201300,1570.0,5661.0,28
2653,1351.0,202004201300,202004201400,1351.0,5633.0,24
2654,1036.0,202004201400,202004201500,1036.0,5225.0,20
2655,620.0,202004201500,202004201600,620.0,5540.0,11
2656,237.0,202004201600,202004201700,237.0,5554.0,4
2657,35.0,202004201700,202004201800,35.0,5397.0,1
2658,0.0,202004201800,202004201900,0.0,5367.0,0
2659,0.0,202004201900,202004202000,0.0,5341.0,0
2660,0.0,202004202000,202004202100,0.0,5270.0,0
2661,0.0,202004202100,202004202200,0.0,5177.0,0
2662,0.0,202004202200,202004202300,0.0,4348.0,0
2663,0.0,202004202300,202004210000,0.0,4006.0,0
2664,0.0,202004210000,202004210100,0.0,4008.0,0
2665,0.0,202004210100,202004210200,0.0,4040.0,0
2666,0.0,202004210200,202004210300,0.0,4042.0,0
2667,0.0,202004210300,202004210400,0.0,4352.0,0
2668,59.0,202004210400,202004210500,59.0,5296.0,1
2669,323.0,202004210500,202004210600,323.0,5560.0,6
2670,746.0,202004210600,202004210700,746.0,6236.0,12
2671,1159.0,202004210700,202004210800,1159.0,6675.0,17
2672,1446.0,202004210800,202004210900,1446.0,6561.0,22
2673,1627.0,202004210900,202004211000,1627.0,7322.0,22
2674,1709.0,202004211000,202004211100,1709.0,7504.0,23
2675,1692.0,202004211100,202004211200,1692.0,7348.0,23
2676,1556.0,202004211200,202004211300,1556.0,7018.0,22
2677,1343.0,202004211300,202004211400,1343.0,6835.0,20
2678,1021.0,202004211400,202004211500,1021.0,6627.0,15
2679,611.0,202004211500,202004211600,611.0,6249.0,10
2680,236.0,202004211600,202004211700,236.0,6097.0,4
2681,36.0,202004211700,202004211800,36.0,5759.0,1
2682,0.0,202004211800,202004211900,0.0,5823.0,0
2683,0.0,202004211900,202004212000,0.0,5602.0,0
2684,0.0,202004212000,202004212100,0.0,5297.0,0
2685,0.0,202004212100,202004212200,0.0,5179.0,0
2686,0.0,202004212200,202004212300,0.0,4019.0,0
2687,0.0,202004212300,202004220000,0.0,4004.0,0
2688,0.0,202004220000,202004220100,0.0,3991.0,0
2689,0.0,202004220100,202004220200,0.0,3987.0,0
2690,0.0,202004220200,202004220300,0.0,3987.0,0
2691,0.0,202004220300,202004220400,0.0,4680.0,0
2692,62.0,202004220400,202004220500,62.0,5274.0,1
2693,332.0,202004220500,202004220600,332.0,5990.0,6
2694,758.0,202004220600,202004220700,758.0,6377.0,12
2695,1166.0,202004220700,202004220800,1166.0,6407.0,18
2696,1448.0,202004220800,202004220900,1448.0,6586.0,22
2697,1627.0,202004220900,202004221000,1627.0,6327.0,26
2698,1705.0,202004221000,202004221100,1705.0,6263.0,27
2699,1682.0,202004221100,202004221200,1682.0,6368.0,26
2700,1536.0,202004221200,202004221300,1536.0,5757.0,27
2701,1328.0,202004221300,202004221400,1328.0,5500.0,24
2702,1010.0,202004221400,202004221500,1010.0,5404.0,19
2703,605.0,202004221500,202004221600,605.0,5732.0,11
2704,235.0,202004221600,202004221700,235.0,5433.0,4
2705,37.0,202004221700,202004221800,37.0,5368.0,1
2706,0.0,202004221800,202004221900,0.0,5661.0,0
2707,0.0,202004221900,202004222000,0.0,5487.0,0
2708,0.0,202004222000,202004222100,0.0,5509.0,0
2709,0.0,202004222100,202004222200,0.0,5482.0,0
2710,0.0,202004222200,202004222300,0.0,5076.0,0
2711,0.0,202004222300,202004230000,0.0,5070.0,0
2712,0.0,202004230000,202004230100,0.0,4959.0,0
2713,0.0,202004230100,202004230200,0.0,5140.0,0
2714,0.0,202004230200,202004230300,0.0,6161.0,0
2715,0.0,202004230300,202004230400,0.0,6475.0,0
2716,64.0,202004230400,202004230500,64.0,6955.0,1
2717,331.0,202004230500,202004230600,331.0,7700.0,4
2718,748.0,202004230600,202004230700,748.0,7964.0,9
2719,1152.0,202004230700,202004230800,1152.0,7892.0,15
2720,1433.0,202004230800,202004230900,1433.0,7939.0,18
2721,1607.0,202004230900,202004231000,1607.0,7000.0,23
2722,1677.0,202004231000,202004231100,1677.0,7047.0,24
2723,1644.0,202004231100,202004231200,1644.0,6995.0,24
2724,1493.0,202004231200,202004231300,1493.0,6833.0,22
2725,1289.0,202004231300,202004231400,1289.0,6620.0,19
2726,987.0,202004231400,202004231500,987.0,7371.0,13
2727,599.0,202004231500,202004231600,599.0,7305.0,8
2728,237.0,202004231600,202004231700,237.0,7519.0,3
2729,39.0,202004231700,202004231800,39.0,7715.0,1
2730,0.0,202004231800,202004231900,0.0,7717.0,0
2731,0.0,202004231900,202004232000,0.0,7296.0,0
2732,0.0,202004232000,202004232100,0.0,6970.0,0
2733,0.0,202004232100,202004232200,0.0,6894.0,0
2734,0.0,202004232200,202004232300,0.0,6538.0,0
2735,0.0,202004232300,202004240000,0.0,6556.0,0
2736,0.0,202004240000,202004240100,0.0,6326.0,0
2737,0.0,202004240100,202004240200,0.0,5910.0,0
2738,0.0,202004240200,202004240300,0.0,6217.0,0
2739,0.0,202004240300,202004240400,0.0,6686.0,0
2740,67.0,202004240400,202004240500,67.0,6927.0,1
2741,296.0,202004240500,202004240600,296.0,7628.0,4
2742,631.0,202004240600,202004240700,631.0,7840.0,8
2743,953.0,202004240700,202004240800,953.0,7796.0,12
2744,1195.0,202004240800,202004240900,1195.0,7048.0,17
2745,1315.0,202004240900,202004241000,1315.0,6945.0,19
2746,1343.0,202004241000,202004241100,1343.0,6987.0,19
2747,1280.0,202004241100,202004241200,1280.0,6538.0,20
2748,1079.0,202004241200,202004241300,1079.0,6126.0,18
2749,915.0,202004241300,202004241400,915.0,5982.0,15
2750,664.0,202004241400,202004241500,664.0,6147.0,11
2751,394.0,202004241500,202004241600,394.0,5780.0,7
2752,172.0,202004241600,202004241700,172.0,5978.0,3
2753,36.0,202004241700,202004241800,36.0,6379.0,1
2754,0.0,202004241800,202004241900,0.0,6357.0,0
2755,0.0,202004241900,202004242000,0.0,6345.0,0
2756,0.0,202004242000,202004242100,0.0,6257.0,0
2757,0.0,202004242100,202004242200,0.0,5726.0,0
2758,0.0,202004242200,202004242300,0.0,5686.0,0
2759,0.0,202004242300,202004250000,0.0,5029.0,0
2760,0.0,202004250000,202004250100,0.0,4933.0,0
2761,0.0,202004250100,202004250200,0.0,4803.0,0
2762,0.0,202004250200,202004250300,0.0,4705.0,0
2763,0.0,202004250300,202004250400,0.0,5370.0,0
2764,52.0,202004250400,202004250500,52.0,5797.0,1
2765,250.0,202004250500,202004250600,250.0,6004.0,4
2766,561.0,202004250600,202004250700,561.0,6383.0,9
2767,869.0,202004250700,202004250800,869.0,6669.0,13
2768,1183.0,202004250800,202004250900,1183.0,6867.0,17
2769,1359.0,202004250900,202004251000,1359.0,6620.0,21
2770,1397.0,202004251000,202004251100,1397.0,5927.0,24
2771,1315.0,202004251100,202004251200,1315.0,5809.0,23
2772,1115.0,202004251200,202004251300,1115.0,5582.0,20
2773,867.0,202004251300,202004251400,867.0,5333.0,16
2774,680.0,202004251400,202004251500,680.0,5143.0,13
2775,413.0,202004251500,202004251600,413.0,6099.0,7
2776,178.0,202004251600,202004251700,178.0,6741.0,3
2777,36.0,202004251700,202004251800,36.0,7191.0,1
2778,0.0,202004251800,202004251900,0.0,7259.0,0
2779,0.0,202004251900,202004252000,0.0,7161.0,0
2780,0.0,202004252000,202004252100,0.0,7118.0,0
2781,0.0,202004252100,202004252200,0.0,6893.0,0
2782,0.0,202004252200,202004252300,0.0,5706.0,0
2783,0.0,202004252300,202004260000,0.0,5311.0,0
2784,0.0,202004260000,202004260100,0.0,5288.0,0
2785,0.0,202004260100,202004260200,0.0,5322.0,0
2786,0.0,202004260200,202004260300,0.0,5304.0,0
2787,0.0,202004260300,202004260400,0.0,5303.0,0
2788,58.0,202004260400,202004260500,58.0,5436.0,1
2789,281.0,202004260500,202004260600,281.0,5652.0,5
2790,602.0,202004260600,202004260700,602.0,5899.0,10
2791,930.0,202004260700,202004260800,930.0,6222.0,15
2792,1100.0,202004260800,202004260900,1100.0,6366.0,17
2793,1138.0,202004260900,202004261000,1138.0,6100.0,19
2794,1112.0,202004261000,202004261100,1112.0,5495.0,20
2795,1082.0,202004261100,202004261200,1082.0,5237.0,21
2796,1081.0,202004261200,202004261300,1081.0,5237.0,21
2797,945.0,202004261300,202004261400,945.0,5088.0,19
2798,807.0,202004261400,202004261500,807.0,4959.0,16
2799,538.0,202004261500,202004261600,538.0,6138.0,9
2800,247.0,202004261600,202004261700,247.0,6562.0,4
2801,50.0,202004261700,202004261800,50.0,7221.0,1
2802,0.0,202004261800,202004261900,0.0,7543.0,0
2803,0.0,202004261900,202004262000,0.0,7405.0,0
2804,0.0,202004262000,202004262100,0.0,7330.0,0
2805,0.0,202004262100,202004262200,0.0,6816.0,0
2806,0.0,202004262200,202004262300,0.0,6691.0,0
2807,0.0,202004262300,202004270000,0.0,5917.0,0
2808,0.0,202004270000,202004270100,0.0,5755.0,0
2809,0.0,202004270100,202004270200,0.0,5561.0,0
2810,0.0,202004270200,202004270300,0.0,5824.0,0
2811,0.0,202004270300,202004270400,0.0,7001.0,0
2812,73.0,202004270400,202004270500,73.0,7422.0,1
2813,341.0,202004270500,202004270600,341.0,8043.0,4
2814,741.0,202004270600,202004270700,741.0,8366.0,9
2815,1129.0,202004270700,202004270800,1129.0,8248.0,14
2816,1398.0,202004270800,202004270900,1398.0,8537.0,16
2817,1531.0,202004270900,202004271000,1531.0,8497.0,18
2818,1528.0,202004271000,202004271100,1528.0,8094.0,19
2819,1398.0,202004271100,202004271200,1398.0,7627.0,18
2820,1209.0,202004271200,202004271300,1209.0,7301.0,17
2821,1064.0,202004271300,202004271400,1064.0,7337.0,15
2822,799.0,202004271400,202004271500,799.0,7291.0,11
2823,486.0,202004271500,202004271600,486.0,7624.0,6
2824,208.0,202004271600,202004271700,208.0,7971.0,3
2825,42.0,202004271700,202004271800,42.0,8055.0,1
2826,0.0,202004271800,202004271900,0.0,8153.0,0
2827,0.0,202004271900,202004272000,0.0,7934.0,0
2828,0.0,202004272000,202004272100,0.0,7582.0,0
2829,0.0,202004272100,202004272200,0.0,7281.0,0
2830,0.0,202004272200,202004272300,0.0,6987.0,0
2831,0.0,202004272300,202004280000,0.0,6299.0,0
2832,0.0,202004280000,202004280100,0.0,6226.0,0
2833,0.0,202004280100,202004280200,0.0,6314.0,0
2834,0.0,202004280200,202004280300,0.0,6332.0,0
2835,0.0,202004280300,202004280400,0.0,6970.0,0
2836,71.0,202004280400,202004280500,71.0,7624.0,1
2837,308.0,202004280500,202004280600,308.0,7900.0,4
2838,657.0,202004280600,202004280700,657.0,8295.0,8
2839,986.0,202004280700,202004280800,986.0,8543.0,12
2840,1210.0,202004280800,202004280900,1210.0,8611.0,14
2841,1300.0,202004280900,202004281000,1300.0,8674.0,15
2842,1289.0,202004281000,202004281100,1289.0,8653.0,15
2843,1271.0,202004281100,202004281200,1271.0,8205.0,15
2844,1175.0,202004281200,202004281300,1175.0,8129.0,14
2845,949.0,202004281300,202004281400,949.0,7697.0,12
2846,699.0,202004281400,202004281500,699.0,7740.0,9
2847,420.0,202004281500,202004281600,420.0,7844.0,5
2848,180.0,202004281600,202004281700,180.0,7809.0,2
2849,39.0,202004281700,202004281800,39.0,7904.0,0
2850,0.0,202004281800,202004281900,0.0,7794.0,0
2851,0.0,202004281900,202004282000,0.0,7747.0,0
2852,0.0,202004282000,202004282100,0.0,7461.0,0
2853,0.0,202004282100,202004282200,0.0,6506.0,0
2854,0.0,202004282200,202004282300,0.0,4855.0,0
2855,0.0,202004282300,202004290000,0.0,4724.0,0
2856,0.0,202004290000,202004290100,0.0,4759.0,0
2857,0.0,202004290100,202004290200,0.0,4745.0,0
2858,0.0,202004290200,202004290300,0.0,4553.0,0
2859,0.0,202004290300,202004290400,0.0,4923.0,0
2860,41.0,202004290400,202004290500,41.0,6599.0,1
2861,148.0,202004290500,202004290600,148.0,6950.0,2
2862,275.0,202004290600,202004290700,275.0,7314.0,4
2863,393.0,202004290700,202004290800,393.0,7244.0,5
2864,478.0,202004290800,202004290900,478.0,7172.0,7
2865,567.0,202004290900,202004291000,567.0,7008.0,8
2866,649.0,202004291000,202004291100,649.0,7049.0,9
2867,674.0,202004291100,202004291200,674.0,7073.0,10
