,Wind Onshore,startTime,totalRenewable,total,percentRenewable
14645,30.0,202109020500,30.0,335.0,9
14646,32.0,202109020600,32.0,337.0,9
14647,31.0,202109020700,31.0,336.0,9
14648,29.0,202109020800,29.0,334.0,9
14649,30.0,202109020900,30.0,335.0,9
14650,29.0,202109021000,29.0,347.0,8
14651,27.0,202109021100,27.0,362.0,7
14652,26.0,202109021200,26.0,467.0,6
14653,25.0,202109021300,25.0,450.0,6
14654,24.0,202109021400,24.0,384.0,6
14655,23.0,202109021500,23.0,355.0,6
14656,23.0,202109021600,23.0,357.0,6
14657,36.0,202109021700,36.0,417.0,9
14658,27.0,202109021800,27.0,419.0,6
14659,27.0,202109021900,27.0,392.0,7
14660,22.0,202109022000,22.0,415.0,5
14661,22.0,202109022100,22.0,361.0,6
14662,30.0,202109022200,30.0,366.0,8
14663,32.0,202109022300,32.0,365.0,9
14664,30.0,202109030000,30.0,334.0,9
14665,31.0,202109030100,31.0,325.0,10
14666,31.0,202109030200,31.0,325.0,10
14667,30.0,202109030300,30.0,344.0,9
14668,28.0,202109030400,28.0,368.0,8
14669,25.0,202109030500,25.0,369.0,7
14670,24.0,202109030600,24.0,353.0,7
14671,17.0,202109030700,17.0,315.0,5
14672,10.0,202109030800,10.0,327.0,3
14673,3.0,202109030900,3.0,332.0,1
14674,1.0,202109031000,1.0,337.0,0
14675,1.0,202109031100,1.0,339.0,0
14676,1.0,202109031200,1.0,409.0,0
14677,2.0,202109031300,2.0,392.0,1
14678,1.0,202109031400,1.0,351.0,0
14679,2.0,202109031500,2.0,341.0,1
14680,9.0,202109031600,9.0,346.0,3
14681,7.0,202109031700,7.0,375.0,2
14682,5.0,202109031800,5.0,377.0,1
14683,5.0,202109031900,5.0,363.0,1
14684,8.0,202109032000,8.0,390.0,2
14685,7.0,202109032100,7.0,336.0,2
14686,3.0,202109032200,3.0,361.0,1
14687,1.0,202109032300,1.0,360.0,0
14688,1.0,202109040000,1.0,319.0,0
14689,0.0,202109040100,0.0,305.0,0
14690,1.0,202109040200,1.0,306.0,0
14691,1.0,202109040300,1.0,320.0,0
14692,3.0,202109040400,3.0,325.0,1
14693,3.0,202109040500,3.0,326.0,1
14694,2.0,202109040600,2.0,330.0,1
14695,1.0,202109040700,1.0,317.0,0
14696,2.0,202109040800,2.0,343.0,1
14697,2.0,202109040900,2.0,353.0,1
14698,2.0,202109041000,2.0,357.0,1
14699,2.0,202109041100,2.0,371.0,1
14700,2.0,202109041200,2.0,452.0,0
14701,2.0,202109041300,2.0,423.0,0
14702,6.0,202109041400,6.0,367.0,2
14703,6.0,202109041500,6.0,350.0,2
14704,8.0,202109041600,8.0,342.0,2
14705,7.0,202109041700,7.0,379.0,2
14706,9.0,202109041800,9.0,392.0,2
14707,8.0,202109041900,8.0,357.0,2
14708,7.0,202109042000,7.0,368.0,2
14709,4.0,202109042100,4.0,319.0,1
14710,3.0,202109042200,3.0,337.0,1
14711,2.0,202109042300,2.0,344.0,1
14712,1.0,202109050000,1.0,316.0,0
14713,1.0,202109050100,1.0,300.0,0
14714,1.0,202109050200,1.0,294.0,0
14715,1.0,202109050300,1.0,305.0,0
14716,1.0,202109050400,1.0,317.0,0
14717,2.0,202109050500,2.0,358.0,1
14718,2.0,202109050600,2.0,373.0,1
14719,1.0,202109050700,1.0,366.0,0
14720,1.0,202109050800,1.0,403.0,0
14721,2.0,202109050900,2.0,423.0,0
14722,2.0,202109051000,2.0,434.0,0
14723,3.0,202109051100,3.0,442.0,1
14724,10.0,202109051200,10.0,445.0,2
14725,5.0,202109051300,5.0,418.0,1
14726,7.0,202109051400,7.0,404.0,2
14727,9.0,202109051500,9.0,393.0,2
14728,15.0,202109051600,15.0,392.0,4
14729,10.0,202109051700,10.0,433.0,2
14730,5.0,202109051800,5.0,449.0,1
14731,5.0,202109051900,5.0,415.0,1
14732,2.0,202109052000,2.0,372.0,1
14733,2.0,202109052100,2.0,326.0,1
14734,1.0,202109052200,1.0,337.0,0
14735,3.0,202109052300,3.0,347.0,1
14736,3.0,202109060000,3.0,313.0,1
14737,2.0,202109060100,2.0,295.0,1
14738,3.0,202109060200,3.0,295.0,1
14739,4.0,202109060300,4.0,310.0,1
14740,5.0,202109060400,5.0,330.0,2
14741,4.0,202109060500,4.0,333.0,1
14742,3.0,202109060600,3.0,321.0,1
14743,8.0,202109060700,8.0,303.0,3
14744,4.0,202109060800,4.0,310.0,1
14745,4.0,202109060900,4.0,318.0,1
14746,2.0,202109061000,2.0,325.0,1
14747,2.0,202109061100,2.0,334.0,1
14748,3.0,202109061200,3.0,421.0,1
14749,3.0,202109061300,3.0,406.0,1
14750,5.0,202109061400,5.0,349.0,1
14751,9.0,202109061500,9.0,333.0,3
14752,3.0,202109061600,3.0,328.0,1
14753,3.0,202109061700,3.0,379.0,1
14754,1.0,202109061800,1.0,379.0,0
14755,2.0,202109061900,2.0,365.0,1
14756,1.0,202109062000,1.0,376.0,0
14757,1.0,202109062100,1.0,334.0,0
14758,1.0,202109062200,1.0,294.0,0
14759,1.0,202109062300,1.0,231.0,0
14760,1.0,202109070000,1.0,201.0,0
14761,2.0,202109070100,2.0,187.0,1
14762,2.0,202109070200,2.0,187.0,1
14763,2.0,202109070300,2.0,200.0,1
14764,2.0,202109070400,2.0,222.0,1
14765,0.0,202109070500,0.0,221.0,0
14766,2.0,202109070600,2.0,273.0,1
14767,1.0,202109070700,1.0,312.0,0
14768,1.0,202109070800,1.0,324.0,0
14769,1.0,202109070900,1.0,332.0,0
14770,0.0,202109071000,0.0,338.0,0
14771,0.0,202109071100,0.0,347.0,0
14772,2.0,202109071200,2.0,443.0,0
14773,2.0,202109071300,2.0,427.0,0
14774,3.0,202109071400,3.0,365.0,1
14775,4.0,202109071500,4.0,347.0,1
14776,10.0,202109071600,10.0,350.0,3
14777,9.0,202109071700,9.0,392.0,2
14778,4.0,202109071800,4.0,396.0,1
14779,2.0,202109071900,2.0,371.0,1
14780,3.0,202109072000,3.0,396.0,1
14781,4.0,202109072100,4.0,343.0,1
14782,2.0,202109072200,2.0,273.0,1
14783,1.0,202109072300,1.0,219.0,0
14784,1.0,202109080000,1.0,207.0,0
14785,2.0,202109080100,2.0,192.0,1
14786,2.0,202109080200,2.0,191.0,1
14787,3.0,202109080300,3.0,215.0,1
14788,5.0,202109080400,5.0,221.0,2
14789,4.0,202109080500,4.0,223.0,2
14790,2.0,202109080600,2.0,270.0,1
14791,5.0,202109080700,5.0,307.0,2
14792,3.0,202109080800,3.0,336.0,1
14793,1.0,202109080900,1.0,354.0,0
14794,1.0,202109081000,1.0,359.0,0
14795,1.0,202109081100,1.0,379.0,0
14796,1.0,202109081200,1.0,472.0,0
14797,1.0,202109081300,1.0,440.0,0
14798,3.0,202109081400,3.0,365.0,1
14799,6.0,202109081500,6.0,347.0,2
14800,9.0,202109081600,9.0,351.0,3
14801,9.0,202109081700,9.0,403.0,2
14802,10.0,202109081800,10.0,409.0,2
14803,4.0,202109081900,4.0,375.0,1
14804,5.0,202109082000,5.0,400.0,1
14805,5.0,202109082100,5.0,341.0,1
14806,3.0,202109082200,3.0,276.0,1
14807,2.0,202109082300,2.0,212.0,1
14808,1.0,202109090000,1.0,199.0,1
14809,1.0,202109090100,1.0,187.0,1
14810,2.0,202109090200,2.0,189.0,1
14811,0.0,202109090300,0.0,213.0,0
14812,1.0,202109090400,1.0,235.0,0
14813,2.0,202109090500,2.0,236.0,1
14814,0.0,202109090600,0.0,271.0,0
14815,1.0,202109090700,1.0,289.0,0
14816,2.0,202109090800,2.0,313.0,1
14817,1.0,202109090900,1.0,321.0,0
14818,0.0,202109091000,0.0,325.0,0
14819,1.0,202109091100,1.0,348.0,0
14820,4.0,202109091200,4.0,460.0,1
14821,3.0,202109091300,3.0,444.0,1
14822,2.0,202109091400,2.0,380.0,1
14823,4.0,202109091500,4.0,353.0,1
14824,8.0,202109091600,8.0,351.0,2
14825,4.0,202109091700,4.0,406.0,1
14826,2.0,202109091800,2.0,398.0,1
14827,2.0,202109091900,2.0,369.0,1
14828,3.0,202109092000,3.0,398.0,1
14829,0.0,202109092100,0.0,344.0,0
14830,2.0,202109092200,2.0,279.0,1
14831,3.0,202109092300,3.0,220.0,1
14832,2.0,202109100000,2.0,200.0,1
14833,1.0,202109100100,1.0,191.0,1
14834,1.0,202109100200,1.0,191.0,1
14835,2.0,202109100300,2.0,219.0,1
14836,3.0,202109100400,3.0,238.0,1
14837,2.0,202109100500,2.0,239.0,1
14838,0.0,202109100600,0.0,275.0,0
14839,1.0,202109100700,1.0,295.0,0
14840,3.0,202109100800,3.0,313.0,1
14841,2.0,202109100900,2.0,323.0,1
14842,1.0,202109101000,1.0,331.0,0
14843,0.0,202109101100,0.0,335.0,0
14844,3.0,202109101200,3.0,423.0,1
14845,5.0,202109101300,5.0,400.0,1
14846,4.0,202109101400,4.0,353.0,1
14847,3.0,202109101500,3.0,331.0,1
14848,5.0,202109101600,5.0,331.0,2
14849,8.0,202109101700,8.0,389.0,2
14850,8.0,202109101800,8.0,383.0,2
14851,6.0,202109101900,6.0,353.0,2
14852,5.0,202109102000,5.0,377.0,1
14853,3.0,202109102100,3.0,331.0,1
14854,1.0,202109102200,1.0,274.0,0
14855,1.0,202109102300,1.0,217.0,0
14856,1.0,202109110000,1.0,204.0,0
14857,2.0,202109110100,2.0,190.0,1
14858,2.0,202109110200,2.0,190.0,1
14859,2.0,202109110300,2.0,213.0,1
14860,2.0,202109110400,2.0,222.0,1
14861,2.0,202109110500,2.0,224.0,1
14862,1.0,202109110600,1.0,272.0,0
14863,1.0,202109110700,1.0,306.0,0
14864,0.0,202109110800,0.0,330.0,0
14865,1.0,202109110900,1.0,341.0,0
14866,0.0,202109111000,0.0,348.0,0
14867,0.0,202109111100,0.0,369.0,0
14868,0.0,202109111200,0.0,483.0,0
14869,0.0,202109111300,0.0,450.0,0
14870,3.0,202109111400,3.0,377.0,1
14871,4.0,202109111500,4.0,347.0,1
14872,8.0,202109111600,8.0,348.0,2
14873,6.0,202109111700,6.0,404.0,1
14874,5.0,202109111800,5.0,395.0,1
14875,7.0,202109111900,7.0,362.0,2
14876,8.0,202109112000,8.0,377.0,2
14877,5.0,202109112100,5.0,326.0,2
14878,2.0,202109112200,2.0,269.0,1
14879,1.0,202109112300,1.0,214.0,0
14880,1.0,202109120000,1.0,199.0,1
14881,1.0,202109120100,1.0,186.0,1
14882,3.0,202109120200,3.0,184.0,2
14883,2.0,202109120300,2.0,203.0,1
14884,6.0,202109120400,6.0,222.0,3
14885,7.0,202109120500,7.0,267.0,3
14886,5.0,202109120600,5.0,309.0,2
14887,4.0,202109120700,4.0,364.0,1
14888,7.0,202109120800,7.0,410.0,2
14889,5.0,202109120900,5.0,440.0,1
14890,2.0,202109121000,2.0,457.0,0
14891,2.0,202109121100,2.0,468.0,0
14892,1.0,202109121200,1.0,466.0,0
14893,3.0,202109121300,3.0,440.0,1
14894,4.0,202109121400,4.0,410.0,1
14895,7.0,202109121500,7.0,392.0,2
14896,4.0,202109121600,4.0,404.0,1
14897,6.0,202109121700,6.0,457.0,1
14898,8.0,202109121800,8.0,459.0,2
14899,9.0,202109121900,9.0,429.0,2
14900,6.0,202109122000,6.0,380.0,2
14901,2.0,202109122100,2.0,311.0,1
14902,10.0,202109122200,10.0,267.0,4
14903,18.0,202109122300,18.0,235.0,8
14904,21.0,202109130000,21.0,219.0,10
14905,27.0,202109130100,27.0,217.0,12
14906,28.0,202109130200,28.0,218.0,13
14907,26.0,202109130300,26.0,243.0,11
14908,28.0,202109130400,28.0,256.0,11
14909,33.0,202109130500,33.0,264.0,12
14910,30.0,202109130600,30.0,299.0,10
14911,24.0,202109130700,24.0,320.0,8
14912,28.0,202109130800,28.0,337.0,8
14913,27.0,202109130900,27.0,337.0,8
14914,22.0,202109131000,22.0,334.0,7
14915,11.0,202109131100,11.0,342.0,3
14916,5.0,202109131200,5.0,425.0,1
14917,0.0,202109131300,0.0,406.0,0
14918,12.0,202109131400,12.0,359.0,3
14919,2.0,202109131500,2.0,326.0,1
14920,4.0,202109131600,4.0,336.0,1
14921,4.0,202109131700,4.0,398.0,1
14922,4.0,202109131800,4.0,380.0,1
14923,2.0,202109131900,2.0,357.0,1
14924,3.0,202109132000,3.0,384.0,1
14925,3.0,202109132100,3.0,330.0,1
14926,2.0,202109132200,2.0,269.0,1
14927,4.0,202109132300,4.0,209.0,2
14928,12.0,202109140000,12.0,203.0,6
14929,18.0,202109140100,18.0,196.0,9
14930,24.0,202109140200,24.0,201.0,12
14931,24.0,202109140300,24.0,227.0,11
14932,27.0,202109140400,27.0,256.0,11
14933,26.0,202109140500,26.0,257.0,10
14934,26.0,202109140600,26.0,286.0,9
14935,28.0,202109140700,28.0,305.0,9
14936,27.0,202109140800,27.0,324.0,8
14937,25.0,202109140900,25.0,329.0,8
14938,16.0,202109141000,16.0,334.0,5
14939,4.0,202109141100,4.0,340.0,1
14940,0.0,202109141200,0.0,432.0,0
14941,0.0,202109141300,0.0,421.0,0
14942,0.0,202109141400,0.0,360.0,0
14943,1.0,202109141500,1.0,334.0,0
14944,11.0,202109141600,11.0,349.0,3
14945,9.0,202109141700,9.0,407.0,2
14946,9.0,202109141800,9.0,392.0,2
14947,10.0,202109141900,10.0,365.0,3
14948,9.0,202109142000,9.0,393.0,2
14949,6.0,202109142100,6.0,336.0,2
14950,1.0,202109142200,1.0,305.0,0
14951,2.0,202109142300,2.0,306.0,1
14952,10.0,202109150000,10.0,314.0,3
14953,12.0,202109150100,12.0,316.0,4
14954,15.0,202109150200,15.0,319.0,5
14955,14.0,202109150300,14.0,318.0,4
14956,12.0,202109150400,12.0,316.0,4
14957,11.0,202109150500,11.0,315.0,3
14958,5.0,202109150600,5.0,309.0,2
14959,5.0,202109150700,5.0,307.0,2
14960,4.0,202109150800,4.0,311.0,1
14961,4.0,202109150900,4.0,322.0,1
14962,4.0,202109151000,4.0,330.0,1
14963,5.0,202109151100,5.0,342.0,1
14964,2.0,202109151200,2.0,434.0,0
14965,3.0,202109151300,3.0,421.0,1
14966,6.0,202109151400,6.0,363.0,2
14967,8.0,202109151500,8.0,351.0,2
14968,4.0,202109151600,4.0,360.0,1
14969,8.0,202109151700,8.0,415.0,2
14970,10.0,202109151800,10.0,400.0,2
14971,5.0,202109151900,5.0,371.0,1
14972,3.0,202109152000,3.0,390.0,1
14973,2.0,202109152100,2.0,341.0,1
14974,1.0,202109152200,1.0,337.0,0
14975,1.0,202109152300,1.0,338.0,0
14976,1.0,202109160000,1.0,308.0,0
14977,1.0,202109160100,1.0,305.0,0
14978,2.0,202109160200,2.0,306.0,1
14979,3.0,202109160300,3.0,320.0,1
14980,2.0,202109160400,2.0,334.0,1
14981,7.0,202109160500,7.0,338.0,2
14982,4.0,202109160600,4.0,379.0,1
14983,1.0,202109160700,1.0,364.0,0
14984,1.0,202109160800,1.0,319.0,0
14985,2.0,202109160900,2.0,328.0,1
14986,0.0,202109161000,0.0,333.0,0
14987,1.0,202109161100,1.0,344.0,0
14988,0.0,202109161200,0.0,433.0,0
14989,12.0,202109161300,12.0,433.0,3
14990,13.0,202109161400,13.0,373.0,3
14991,11.0,202109161500,11.0,359.0,3
14992,3.0,202109161600,3.0,365.0,1
14993,6.0,202109161700,6.0,416.0,1
14994,8.0,202109161800,8.0,400.0,2
14995,8.0,202109161900,8.0,375.0,2
14996,3.0,202109162000,3.0,396.0,1
14997,3.0,202109162100,3.0,348.0,1
14998,1.0,202109162200,1.0,335.0,0
14999,1.0,202109162300,1.0,329.0,0
15000,1.0,202109170000,1.0,308.0,0
15001,1.0,202109170100,1.0,305.0,0
15002,1.0,202109170200,1.0,305.0,0
15003,1.0,202109170300,1.0,320.0,0
15004,1.0,202109170400,1.0,341.0,0
15005,0.0,202109170500,0.0,335.0,0
15006,1.0,202109170600,1.0,390.0,0
15007,1.0,202109170700,1.0,359.0,0
15008,1.0,202109170800,1.0,316.0,0
15009,2.0,202109170900,2.0,325.0,1
15010,5.0,202109171000,5.0,327.0,2
15011,6.0,202109171100,6.0,337.0,2
15012,7.0,202109171200,7.0,414.0,2
15013,6.0,202109171300,6.0,407.0,1
15014,8.0,202109171400,8.0,363.0,2
15015,7.0,202109171500,7.0,348.0,2
15016,7.0,202109171600,7.0,360.0,2
15017,4.0,202109171700,4.0,411.0,1
15018,4.0,202109171800,4.0,397.0,1
15019,3.0,202109171900,3.0,372.0,1
15020,3.0,202109172000,3.0,392.0,1
15021,2.0,202109172100,2.0,349.0,1
15022,1.0,202109172200,1.0,330.0,0
15023,1.0,202109172300,1.0,326.0,0
15024,1.0,202109180000,1.0,305.0,0
15025,1.0,202109180100,1.0,305.0,0
15026,1.0,202109180200,1.0,305.0,0
15027,2.0,202109180300,2.0,304.0,1
15028,3.0,202109180400,3.0,311.0,1
15029,4.0,202109180500,4.0,309.0,1
15030,4.0,202109180600,4.0,373.0,1
15031,3.0,202109180700,3.0,353.0,1
15032,4.0,202109180800,4.0,327.0,1
15033,6.0,202109180900,6.0,344.0,2
15034,16.0,202109181000,16.0,360.0,4
15035,27.0,202109181100,27.0,380.0,7
15036,24.0,202109181200,24.0,474.0,5
15037,31.0,202109181300,31.0,452.0,7
15038,33.0,202109181400,33.0,381.0,9
15039,37.0,202109181500,37.0,362.0,10
15040,28.0,202109181600,28.0,376.0,7
15041,33.0,202109181700,33.0,435.0,8
15042,35.0,202109181800,35.0,416.0,8
15043,27.0,202109181900,27.0,371.0,7
15044,23.0,202109182000,23.0,384.0,6
15045,19.0,202109182100,19.0,334.0,6
15046,21.0,202109182200,21.0,336.0,6
15047,34.0,202109182300,34.0,342.0,10
15048,11.0,202109190000,11.0,315.0,3
15049,13.0,202109190100,13.0,317.0,4
15050,12.0,202109190200,12.0,316.0,4
15051,14.0,202109190300,14.0,318.0,4
15052,9.0,202109190400,9.0,312.0,3
15053,9.0,202109190500,9.0,345.0,3
15054,3.0,202109190600,3.0,422.0,1
15055,1.0,202109190700,1.0,425.0,0
15056,1.0,202109190800,1.0,415.0,0
15057,3.0,202109190900,3.0,433.0,1
15058,1.0,202109191000,1.0,443.0,0
15059,3.0,202109191100,3.0,448.0,1
15060,4.0,202109191200,4.0,443.0,1
15061,6.0,202109191300,6.0,423.0,1
15062,14.0,202109191400,14.0,405.0,3
15063,20.0,202109191500,20.0,396.0,5
15064,10.0,202109191600,10.0,422.0,2
15065,6.0,202109191700,6.0,474.0,1
15066,12.0,202109191800,12.0,458.0,3
15067,11.0,202109191900,11.0,425.0,3
15068,7.0,202109192000,7.0,384.0,2
15069,4.0,202109192100,4.0,316.0,1
15070,3.0,202109192200,3.0,318.0,1
15071,1.0,202109192300,1.0,313.0,0
15072,2.0,202109200000,2.0,306.0,1
15073,2.0,202109200100,2.0,306.0,1
15074,1.0,202109200200,1.0,305.0,0
15075,2.0,202109200300,2.0,306.0,1
15076,4.0,202109200400,4.0,316.0,1
15077,6.0,202109200500,6.0,320.0,2
15078,1.0,202109200600,1.0,365.0,0
15079,1.0,202109200700,1.0,346.0,0
15080,5.0,202109200800,5.0,318.0,2
15081,10.0,202109200900,10.0,330.0,3
15082,8.0,202109201000,8.0,331.0,2
15083,4.0,202109201100,4.0,332.0,1
15084,8.0,202109201200,8.0,408.0,2
15085,25.0,202109201300,25.0,412.0,6
15086,25.0,202109201400,25.0,372.0,7
15087,28.0,202109201500,28.0,357.0,8
15088,31.0,202109201600,31.0,386.0,8
15089,36.0,202109201700,36.0,439.0,8
15090,36.0,202109201800,36.0,417.0,9
15091,35.0,202109201900,35.0,394.0,9
15092,29.0,202109202000,29.0,409.0,7
15093,30.0,202109202100,30.0,358.0,8
15094,23.0,202109202200,23.0,335.0,7
15095,26.0,202109202300,26.0,336.0,8
15096,30.0,202109210000,30.0,334.0,9
15097,29.0,202109210100,29.0,333.0,9
15098,32.0,202109210200,32.0,336.0,10
15099,33.0,202109210300,33.0,337.0,10
15100,29.0,202109210400,29.0,350.0,8
15101,30.0,202109210500,30.0,342.0,9
15102,33.0,202109210600,33.0,394.0,8
15103,32.0,202109210700,32.0,370.0,9
15104,32.0,202109210800,32.0,340.0,9
15105,31.0,202109210900,31.0,348.0,9
15106,25.0,202109211000,25.0,347.0,7
15107,27.0,202109211100,27.0,357.0,8
15108,27.0,202109211200,27.0,433.0,6
15109,29.0,202109211300,29.0,415.0,7
15110,26.0,202109211400,26.0,371.0,7
15111,30.0,202109211500,30.0,358.0,8
15112,36.0,202109211600,36.0,390.0,9
15113,32.0,202109211700,32.0,435.0,7
15114,28.0,202109211800,28.0,407.0,7
15115,29.0,202109211900,29.0,384.0,8
15116,30.0,202109212000,30.0,408.0,7
15117,32.0,202109212100,32.0,355.0,9
15118,24.0,202109212200,24.0,337.0,7
15119,28.0,202109212300,28.0,334.0,8
15120,26.0,202109220000,26.0,326.0,8
15121,24.0,202109220100,24.0,324.0,7
15122,25.0,202109220200,25.0,325.0,8
15123,22.0,202109220300,22.0,322.0,7
15124,28.0,202109220400,28.0,351.0,8
15125,26.0,202109220500,26.0,343.0,8
15126,32.0,202109220600,32.0,396.0,8
15127,34.0,202109220700,34.0,363.0,9
15128,34.0,202109220800,34.0,334.0,10
15129,34.0,202109220900,34.0,337.0,10
15130,31.0,202109221000,31.0,341.0,9
15131,28.0,202109221100,28.0,350.0,8
15132,27.0,202109221200,27.0,430.0,6
15133,28.0,202109221300,28.0,419.0,7
15134,31.0,202109221400,31.0,367.0,8
15135,33.0,202109221500,33.0,350.0,9
15136,33.0,202109221600,33.0,384.0,9
15137,36.0,202109221700,36.0,442.0,8
15138,35.0,202109221800,35.0,414.0,8
15139,33.0,202109221900,33.0,387.0,9
15140,30.0,202109222000,30.0,414.0,7
15141,33.0,202109222100,33.0,364.0,9
15142,34.0,202109222200,34.0,338.0,10
15143,34.0,202109222300,34.0,338.0,10
15144,31.0,202109230000,31.0,335.0,9
15145,28.0,202109230100,28.0,332.0,8
15146,30.0,202109230200,30.0,334.0,9
15147,32.0,202109230300,32.0,336.0,10
15148,33.0,202109230400,33.0,337.0,10
15149,29.0,202109230500,29.0,333.0,9
15150,32.0,202109230600,32.0,336.0,10
15151,32.0,202109230700,32.0,336.0,10
15152,30.0,202109230800,30.0,334.0,9
15153,30.0,202109230900,30.0,334.0,9
15154,29.0,202109231000,29.0,333.0,9
15155,28.0,202109231100,28.0,339.0,8
15156,26.0,202109231200,26.0,444.0,6
15157,25.0,202109231300,25.0,423.0,6
15158,26.0,202109231400,26.0,364.0,7
15159,26.0,202109231500,26.0,343.0,8
15160,32.0,202109231600,32.0,381.0,8
15161,26.0,202109231700,26.0,436.0,6
15162,23.0,202109231800,23.0,410.0,6
15163,20.0,202109231900,20.0,380.0,5
15164,16.0,202109232000,16.0,407.0,4
15165,14.0,202109232100,14.0,352.0,4
15166,10.0,202109232200,10.0,379.0,3
15167,8.0,202109232300,8.0,352.0,2
15168,9.0,202109240000,9.0,313.0,3
15169,7.0,202109240100,7.0,311.0,2
15170,7.0,202109240200,7.0,311.0,2
15171,7.0,202109240300,7.0,320.0,2
15172,10.0,202109240400,10.0,349.0,3
15173,4.0,202109240500,4.0,334.0,1
15174,3.0,202109240600,3.0,341.0,1
15175,4.0,202109240700,4.0,313.0,1
15176,3.0,202109240800,3.0,316.0,1
15177,2.0,202109240900,2.0,317.0,1
15178,0.0,202109241000,0.0,313.0,0
15179,2.0,202109241100,2.0,315.0,1
15180,6.0,202109241200,6.0,396.0,2
15181,13.0,202109241300,13.0,382.0,3
15182,18.0,202109241400,18.0,339.0,5
15183,14.0,202109241500,14.0,335.0,4
15184,10.0,202109241600,10.0,374.0,3
15185,6.0,202109241700,6.0,426.0,1
15186,5.0,202109241800,5.0,412.0,1
15187,5.0,202109241900,5.0,388.0,1
15188,4.0,202109242000,4.0,413.0,1
15189,4.0,202109242100,4.0,374.0,1
15190,2.0,202109242200,2.0,355.0,1
15191,2.0,202109242300,2.0,338.0,1
15192,4.0,202109250000,4.0,308.0,1
15193,10.0,202109250100,10.0,312.0,3
15194,23.0,202109250200,23.0,325.0,7
15195,23.0,202109250300,23.0,324.0,7
15196,27.0,202109250400,27.0,346.0,8
15197,23.0,202109250500,23.0,335.0,7
15198,17.0,202109250600,17.0,359.0,5
15199,21.0,202109250700,21.0,326.0,6
15200,16.0,202109250800,16.0,342.0,5
15201,12.0,202109250900,12.0,354.0,3
15202,10.0,202109251000,10.0,357.0,3
15203,10.0,202109251100,10.0,371.0,3
15204,2.0,202109251200,2.0,480.0,0
15205,2.0,202109251300,2.0,447.0,0
15206,2.0,202109251400,2.0,369.0,1
15207,3.0,202109251500,3.0,350.0,1
15208,5.0,202109251600,5.0,389.0,1
15209,3.0,202109251700,3.0,437.0,1
15210,2.0,202109251800,2.0,415.0,0
15211,2.0,202109251900,2.0,381.0,1
15212,3.0,202109252000,3.0,394.0,1
15213,2.0,202109252100,2.0,347.0,1
15214,1.0,202109252200,1.0,356.0,0
15215,0.0,202109252300,0.0,343.0,0
15216,1.0,202109260000,1.0,310.0,0
15217,2.0,202109260100,2.0,306.0,1
15218,2.0,202109260200,2.0,306.0,1
15219,3.0,202109260300,3.0,307.0,1
15220,2.0,202109260400,2.0,326.0,1
15221,3.0,202109260500,3.0,360.0,1
15222,2.0,202109260600,2.0,403.0,0
15223,2.0,202109260700,2.0,388.0,1
15224,1.0,202109260800,1.0,426.0,0
15225,2.0,202109260900,2.0,446.0,0
15226,2.0,202109261000,2.0,454.0,0
15227,2.0,202109261100,2.0,457.0,0
15228,2.0,202109261200,2.0,454.0,0
15229,3.0,202109261300,3.0,432.0,1
15230,3.0,202109261400,3.0,401.0,1
15231,5.0,202109261500,5.0,389.0,1
15232,6.0,202109261600,6.0,440.0,1
15233,3.0,202109261700,3.0,495.0,1
15234,2.0,202109261800,2.0,472.0,0
15235,2.0,202109261900,2.0,436.0,0
15236,2.0,202109262000,2.0,394.0,1
15237,1.0,202109262100,1.0,328.0,0
15238,1.0,202109262200,1.0,305.0,0
15239,0.0,202109262300,0.0,304.0,0
15240,1.0,202109270000,1.0,305.0,0
15241,2.0,202109270100,2.0,306.0,1
15242,2.0,202109270200,2.0,306.0,1
15243,1.0,202109270300,1.0,305.0,0
15244,2.0,202109270400,2.0,306.0,1
15245,5.0,202109270500,5.0,309.0,2
15246,3.0,202109270600,3.0,307.0,1
15247,2.0,202109270700,2.0,306.0,1
15248,0.0,202109270800,0.0,302.0,0
15249,2.0,202109270900,2.0,312.0,1
15250,2.0,202109271000,2.0,313.0,1
15251,1.0,202109271100,1.0,319.0,0
15252,1.0,202109271200,1.0,409.0,0
15253,2.0,202109271300,2.0,397.0,1
15254,2.0,202109271400,2.0,347.0,1
15255,4.0,202109271500,4.0,343.0,1
15256,6.0,202109271600,6.0,388.0,2
15257,4.0,202109271700,4.0,419.0,1
15258,4.0,202109271800,4.0,397.0,1
15259,4.0,202109271900,4.0,371.0,1
15260,3.0,202109272000,3.0,398.0,1
15261,1.0,202109272100,1.0,346.0,0
15262,2.0,202109272200,2.0,277.0,1
15263,2.0,202109272300,2.0,262.0,1
15264,1.0,202109280000,1.0,255.0,0
15265,1.0,202109280100,1.0,255.0,0
15266,0.0,202109280200,0.0,254.0,0
15267,1.0,202109280300,1.0,255.0,0
15268,1.0,202109280400,1.0,282.0,0
15269,5.0,202109280500,5.0,279.0,2
15270,0.0,202109280600,0.0,280.0,0
15271,2.0,202109280700,2.0,308.0,1
15272,1.0,202109280800,1.0,323.0,0
15273,3.0,202109280900,3.0,340.0,1
15274,0.0,202109281000,0.0,343.0,0
15275,2.0,202109281100,2.0,352.0,1
15276,1.0,202109281200,1.0,434.0,0
15277,2.0,202109281300,2.0,424.0,0
15278,0.0,202109281400,0.0,375.0,0
15279,1.0,202109281500,1.0,373.0,0
